Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,17.3353196273219,69.0999984741211,3815-86-9,1606,1555.24375922852,68.9996842101242,"Malonic acid, dihydrazide",C3H8N4O2,NIST17.L,39944.7886347986,7163.20259805292,Sample,72101388
True,17.5225255399637,91,4621-36-7,1568,1569.4521278331,75.9697522170752,"Benzene, (1-ethyloctyl)-",C16H26,NIST20.L,152671.703232261,59368.1309870539,Sample,72101388
True,17.6188475075478,83,108602-71-7,1013,1576.76267695434,79.3575014921771,"6-Methyl-1,7-diazabicyclo[4.1.0]heptane",C6H12N2,NIST17.L,293218.599004829,59218.1056530034,Sample,72101388
True,17.6204022856717,69.0999984741211,1000406-41-5,1572,1576.88067996167,61.3463833468381,Decyl pentyl ether,C15H32O,Tesla_Libary_2021_01_01.mslibrary.xml,1245164.96460829,64630.1125677872,Sample,72101388
True,17.6639460574088,115,1000359-51-0,1782,1580.18552194313,63.5046031207475,"Glutaric acid, isobutyl 2-methylpent-3-yl ester",C15H28O4,NIST17.L,121321.2742917,40219.5399392085,Sample,72101388
True,17.9191191309767,57,921-47-1,849,1599.55239468797,85.9932443406487,"Hexane, 2,3,4-trimethyl-",C9H20,NIST17.L,387266.442540483,86421.1509490275,Sample,72101388
True,17.9191739426468,57.0999984741211,17453-93-9,1255,1599.55655472972,85.3616660234414,"Dodecane, 5-methyl-",C13H28,NIST17.L,395388.434468946,86421.1509490275,Sample,72101388
True,17.9233728931604,150,7584-15-8,1423,1599.87524250944,64.99757495912,"2-Carbamoyl-3,5-dimethylpyridine",C8H10N2O,NIST17.L,265522.389172766,82951.673310612,Sample,72101388
True,17.9558467134484,71.0999984741211,6846-50-0,1588,1602.61642982893,84.4020989685369,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",C16H30O4,NIST17.L,267376.382487717,147870.987857608,Sample,72101388
True,17.9806975995133,105,4537-13-7,1616,1604.72543083161,88.0122627384235,"Benzene, (1-methylnonyl)-",C16H26,NIST20.L,340499.911022681,196543.698241721,Sample,72101388
True,18.0555501945845,141,1000360-55-3,1354,1611.0778883515,57.0791538615816,"2,4-Difluorobenzoic acid, 3-methylbutyl-2 ester",C12H14F2O2,NIST17.L,323290.475101183,111388.26416529,Sample,72101388
True,18.0558661058053,141.099990844727,1000294-79-0,2849,1611.1046985457,57.4771083730667,"1-(3-Furan-2-yl-4-methyl-5-thioxo-4,5-dihydro-[1,2,4]triazol-1-ylmethyl)-piperidine-4-carboxylic acid amide",C14H19N5O2S,NIST17.L,291193.227527386,111236.766788372,Sample,72101388
